//Version: PianoFingering_v170101
53	5.259310	5.372590	G#3	64	80	1	-3
54	5.380400	5.498080	F3	64	80	1	-5
55	5.505890	5.623570	F4	65	80	1	-1
56	5.631380	5.744660	Eb4	64	80	1	-2
57	5.752480	5.999550	F5	64	80	0	3
58	5.752480	5.865760	D4	64	80	1	-3
59	5.873570	5.992220	C4	64	80	1	-4
60	6.001990	6.079630	F5	69	80	0	3
61	6.001990	6.137240	B3	69	80	1	-5
62	6.083530	6.141150	G5	64	80	0	4
63	6.145060	6.258830	F5	64	80	0	3
64	6.145060	6.258830	G#4	64	80	1	-2
65	6.266640	6.499550	Eb5	64	80	0	2
66	6.266640	6.380410	G4	64	80	1	-1
67	6.388220	6.506870	F4	64	80	1	-2
68	6.514690	6.632850	Eb4	65	80	1	-3
69	6.640660	6.753460	D4	64	80	1	-1
70	6.761270	6.995160	D5	64	80	0	4
71	6.761270	6.874550	C4	64	80	1	-2
72	6.882370	7.002480	B3	64	80	1	-3
73	7.010300	7.244180	Eb5	67	80	0	5
74	7.010300	7.130900	C4	67	80	1	-2
75	7.138710	7.251510	D4	64	80	1	-1
76	7.259320	7.623580	G#4	64	80	0	2
77	7.259320	7.372600	C4	64	80	1	-2
78	7.380420	7.498090	D4	64	80	1	-1
79	7.505900	7.566450	Eb4	65	80	1	-2
80	7.570360	7.627490	D4	64	80	1	-3
81	7.631390	7.744680	F4	64	80	0	1
82	7.631390	7.688030	Eb4	64	80	1	-2
83	7.691940	7.748580	D4	64	80	1	-3
84	7.752490	7.865770	Bb4	64	80	0	3
85	7.752490	7.808640	Eb4	64	80	1	-2
86	7.812550	7.869680	D4	64	80	1	-3
87	7.873580	7.992240	F4	64	80	0	1
88	7.873580	7.931200	C4	64	80	1	-4
89	7.935110	7.996140	D4	64	80	1	-3
90	8.002000	8.251510	G4	69	80	0	2
91	8.002000	8.137260	Eb4	69	80	1	-2
92	8.145070	8.258840	D4	64	80	1	-3
93	8.266650	8.632860	Eb5	64	80	0	5
94	8.266650	8.380420	C4	64	80	1	-4
95	8.388230	8.506890	D4	64	80	1	-3
96	8.514700	8.632860	Eb4	65	80	1	-2
97	8.640680	8.753470	D5	64	80	0	4
98	8.640680	8.753470	F4	64	80	1	-1
99	8.761280	8.874560	Eb5	64	80	0	5
100	8.761280	9.009820	G4	64	80	1	-2
101	8.882380	9.002500	Bb4	64	80	0	2
102	9.010310	9.130910	C5	67	80	0	1
103	9.010310	9.073300	G4	67	80	1	-2
104	9.077200	9.134820	G#4	64	80	1	-1
105	9.138730	9.251520	Eb5	64	80	0	2
106	9.138730	9.251520	G4	64	80	1	-2
107	9.259330	9.372610	G#5	64	80	0	5
108	9.259330	9.490780	F4	64	80	1	-3
109	9.380430	9.498100	G5	64	80	0	4
110	9.505920	9.623590	F5	65	80	0	3
111	9.631410	9.744690	Eb5	64	80	0	2
112	9.752500	9.865780	D5	64	80	0	1
113	9.752500	9.999570	F4	64	80	1	-2
114	9.873590	9.992250	C5	64	80	0	3
115	10.002000	10.137300	Bb4	69	80	0	2
116	10.002000	10.079700	F4	69	80	1	-2
117	10.083600	10.141200	G4	64	80	1	-1
118	10.145100	10.258900	D5	64	80	0	3
119	10.145100	10.258900	F4	64	80	1	-2
120	10.266700	10.380400	G5	64	80	0	5
121	10.266700	10.499600	Eb4	64	80	1	-3
122	10.388200	10.506900	F5	64	80	0	4
123	10.514700	10.632900	Eb5	65	80	0	3
124	10.640700	10.753500	D5	64	80	0	2
125	10.761300	10.874600	C5	64	80	0	1
126	10.761300	10.995200	D4	64	80	1	-2
127	10.882400	11.002500	Bb4	64	80	0	3
128	11.010300	11.130900	G#4	67	80	0	2
129	11.010300	11.244200	Eb4	67	80	1	-1
130	11.138700	11.251500	C5	64	80	0	3
131	11.259300	11.372600	F5	64	80	0	5
132	11.259300	11.623600	G#3	64	80	1	-3
133	11.380400	11.498100	C5	64	80	0	2
134	11.505900	11.873100	D5	65	80	0	3
135	11.631400	11.744700	F3	64	80	1	-5
136	11.752500	11.865800	Bb3	64	80	1	-2
137	11.873600	11.992300	D5	64	80	0	3
138	11.873600	11.992300	F3	64	80	1	-5
139	12.002000	12.137300	Eb5	69	80	0	4
140	12.002000	12.251500	G3	69	80	1	-4
141	12.145100	12.258900	Bb4	64	80	0	2
142	12.266700	12.380400	C5	64	80	0	3
143	12.266700	12.632900	Eb4	64	80	1	-1
144	12.388300	12.506900	Bb4	64	80	0	2
145	12.514700	13.131000	G5	65	80	0	5
146	12.640700	12.753500	D4	64	80	1	-3
147	12.761300	12.874600	Eb4	64	80	1	-2
148	12.882400	13.002500	Bb3	64	80	1	-5
149	13.010300	13.131000	C4	67	80	1	-4
150	13.138900	13.252700	Bb4	64	80	0	1
151	13.138900	13.252700	Eb4	64	80	1	-3
152	13.260600	13.375300	C5	64	80	0	2
153	13.260600	13.375300	G#4	64	80	1	-1
154	13.383300	13.503000	Bb4	64	80	0	1
155	13.383300	13.503000	G4	64	80	1	-2
156	13.511000	14.163300	G#5	65	80	0	5
157	13.511000	13.631700	F4	65	80	1	-1
158	13.639800	13.756500	Eb4	64	80	1	-2
159	13.764500	13.881800	D4	64	80	1	-3
160	13.889800	14.013100	C4	64	80	1	-4
161	14.023300	14.163300	Bb3	69	80	1	-5
162	14.171100	14.284900	Bb4	64	80	0	1
163	14.171100	14.284900	D4	64	80	1	-4
164	14.292700	14.406500	Eb5	64	80	0	2
165	14.292700	14.406500	G4	64	80	1	-1
166	14.414300	14.533000	D5	64	80	0	1
167	14.414300	14.533000	F4	64	80	1	-3
168	14.540800	14.658900	G5	65	80	0	4
169	14.540800	14.658900	Eb4	65	80	1	-2
170	14.666800	14.779500	F5	64	80	0	1
171	14.666800	14.779500	D4	64	80	1	-1
172	14.787400	14.900600	G#5	64	80	0	3
173	14.787400	14.900600	C4	64	80	1	-2
174	14.908500	15.028600	G5	64	80	0	2
175	14.908500	15.028600	Bb3	64	80	1	-3
176	15.036400	15.157000	C6	67	80	0	5
177	15.036400	15.157000	G#3	67	80	1	-4
178	15.164800	15.277600	Bb5	64	80	0	4
179	15.164800	15.277600	C4	64	80	1	-2
180	15.285400	15.398700	G#5	64	80	0	3
181	15.285400	15.398700	F4	64	80	1	-1
182	15.406500	15.524200	G5	64	80	0	2
183	15.406500	15.524200	Eb4	64	80	1	-2
184	15.532000	15.649700	F5	65	80	0	1
185	15.532000	15.592500	D4	65	80	1	-1
186	15.596400	15.653600	Eb4	64	80	1	-2
187	15.657500	15.770800	Bb5	64	80	0	4
188	15.657500	15.899200	D4	64	80	1	-1
189	15.778600	15.891900	G#5	64	80	0	3
190	15.899700	16.018300	Bb5	64	80	0	4
191	15.899700	16.018300	D4	64	80	1	-3
192	16.028100	16.163300	G5	69	80	0	2
193	16.028100	16.163300	Eb4	69	80	1	-2
194	16.171200	16.284900	Bb5	64	80	0	4
195	16.171200	16.284900	Bb3	64	80	1	-4
196	16.292700	16.406500	G#5	64	80	0	3
197	16.292700	16.406500	C4	64	80	1	-3
198	16.414300	16.533000	Bb5	64	80	0	5
199	16.414300	16.533000	Bb3	64	80	1	-4
200	16.540800	16.659000	Eb5	65	80	0	2
201	16.540800	17.157000	G4	65	80	1	-1
202	16.666800	16.779600	G5	64	80	0	4
203	16.787400	16.900700	F5	64	80	0	3
204	16.908500	17.028600	G5	64	80	0	4
205	17.036400	17.157000	C5	67	80	0	1
206	17.164800	17.277600	D5	64	80	0	2
207	17.164800	17.277600	Bb3	64	80	1	-4
208	17.285400	17.398700	Eb5	64	80	0	3
209	17.285400	17.398700	C4	64	80	1	-3
210	17.406500	17.524200	F5	64	80	0	4
211	17.406500	17.524200	Bb3	64	80	1	-4
212	17.532000	17.649700	D5	65	80	0	1
213	17.532000	18.163400	G#4	65	80	1	-1
214	17.657500	17.770800	Eb5	64	80	0	2
215	17.778600	17.891900	F5	64	80	0	3
216	17.899700	18.018300	G5	64	80	0	4
217	18.028100	18.163400	Eb5	69	80	0	2
218	18.171200	18.284900	F5	64	80	0	1
219	18.171200	18.284900	Bb3	64	80	1	-5
220	18.292800	18.406500	G5	64	80	0	2
221	18.292800	18.406500	Eb4	64	80	1	-2
222	18.414300	18.533000	G#5	64	80	0	3
223	18.414300	18.533000	D4	64	80	1	-3
224	18.540800	18.659000	Bb5	65	80	0	4
225	18.540800	18.659000	G4	65	80	1	-1
226	18.666800	18.779600	G#5	64	80	0	3
227	18.666800	18.779600	F4	64	80	1	-4
228	18.787400	18.900700	C6	64	80	0	5
229	18.787400	18.900700	G#4	64	80	1	-2
230	18.908500	19.028600	Bb5	64	80	0	4
231	18.908500	19.028600	G4	64	80	1	-3
232	19.036400	19.157000	G#5	67	80	0	3
233	19.036400	19.157000	C5	67	80	1	-1
234	19.164800	19.277600	G5	64	80	0	2
235	19.164800	19.277600	Bb4	64	80	1	-2
236	19.285400	19.398700	F5	64	80	0	1
237	19.285400	19.398700	G#4	64	80	1	-3
238	19.406500	19.524200	G#5	64	80	0	3
239	19.406500	19.524200	G4	64	80	1	-4
240	19.532000	20.170700	D5	65	80	0	1
241	19.532000	19.649700	F4	65	80	1	-5
242	19.657500	19.770800	Bb4	64	80	1	-2
243	19.778600	19.891900	G#4	64	80	1	-3
244	19.899700	20.018300	Bb4	64	80	1	-2
245	20.028100	20.277600	G4	69	80	1	-1
246	20.171200	20.285000	D5	64	80	0	2
247	20.292800	20.406500	G5	64	80	0	5
248	20.292800	20.406500	Eb3	64	80	1	-4
249	20.414300	20.533000	D5	64	80	0	2
250	20.414300	20.533000	F3	64	80	1	-3
251	20.540800	20.659000	Eb5	65	80	0	3
252	20.540800	20.659000	G3	65	80	1	-2
253	20.666800	20.779600	C5	64	80	0	1
254	20.666800	20.779600	A3	64	80	1	-1
255	20.787400	20.900700	D5	64	80	0	4
256	20.787400	20.900700	Bb3	64	80	1	-2
257	20.908500	21.028600	Bb4	64	80	0	2
258	20.908500	21.028600	D3	64	80	1	-5
259	21.036400	21.649700	C5	67	80	0	1
260	21.036400	21.157000	Eb3	67	80	1	-3
261	21.164800	21.277600	F3	64	80	1	-2
262	21.285400	21.398700	Eb3	64	80	1	-3
263	21.406500	21.524200	C3	64	80	1	-5
264	21.532000	21.649700	C4	65	80	1	-1
265	21.657500	21.770800	G5	64	80	0	4
266	21.657500	21.770800	Bb3	64	80	1	-2
267	21.778600	21.891900	F#5	64	80	0	3
268	21.778600	21.891900	A3	64	80	1	-3
269	21.899700	22.018400	A5	64	80	0	5
270	21.899700	22.018400	G3	64	80	1	-4
271	22.028100	22.163400	C5	69	80	0	1
272	22.028100	22.163400	F#3	69	80	1	-5
273	22.171200	22.285000	Bb4	64	80	0	2
274	22.171200	22.285000	Eb4	64	80	1	-2
275	22.292800	22.659000	C5	64	80	0	1
276	22.292800	22.406500	D4	64	80	1	-1
277	22.414400	22.533000	C4	64	80	1	-2
278	22.540800	22.659000	Bb3	65	80	1	-3
279	22.666800	22.779600	F#5	64	80	0	3
280	22.666800	22.779600	A3	64	80	1	-1
281	22.787400	22.900700	E5	64	80	0	2
282	22.787400	22.900700	G3	64	80	1	-2
283	22.908500	23.028600	D5	64	80	0	1
284	22.908500	23.028600	F#3	64	80	1	-3
285	23.036400	23.406100	Bb5	67	80	0	5
286	23.036400	23.157000	G3	67	80	1	-2
287	23.164900	23.277600	A3	64	80	1	-1
288	23.285500	23.398700	G3	64	80	1	-2
289	23.406600	23.524200	E5	64	80	0	2
290	23.406600	23.524200	A3	64	80	1	-1
291	23.532000	23.899200	F#5	65	80	0	3
292	23.532000	23.592600	Bb3	65	80	1	-2
293	23.596500	23.653600	A3	64	80	1	-3
294	23.657500	23.714200	Bb3	64	80	1	-2
295	23.718100	23.774700	A3	64	80	1	-3
296	23.778600	23.834800	Bb3	64	80	1	-2
297	23.838700	23.895800	A3	64	80	1	-3
298	23.899700	24.025700	G5	64	80	0	4
299	23.899700	23.957300	G3	64	80	1	-4
300	23.961200	24.022300	A3	64	80	1	-3
301	24.028100	24.277700	G5	69	80	0	5
302	24.028100	24.163400	Bb3	69	80	1	-2
303	24.171200	24.285000	A3	64	80	1	-3
304	24.292800	24.406600	G4	64	80	0	1
305	24.292800	24.406600	G3	64	80	1	-4
306	24.414400	24.533000	F#4	64	80	0	2
307	24.414400	24.533000	A3	64	80	1	-3
308	24.540800	24.659000	G4	65	80	0	3
309	24.540800	24.659000	Bb3	65	80	1	-2
310	24.666800	24.779600	A4	64	80	0	4
311	24.666800	24.779600	C4	64	80	1	-1
312	24.787400	24.900700	Bb4	64	80	0	5
313	24.787400	24.908500	D4	64	-1	1	-2
314	24.908500	25.028600	D4	64	80	0	1
315	25.036400	25.157100	Eb4	67	80	0	3
316	25.036400	25.271400	D4	67	80	1	-2
317	25.165000	25.278800	F4	64	80	0	4
318	25.286700	25.401400	Eb4	64	80	0	3
319	25.286700	25.409400	C4	64	-1	1	-3
320	25.409400	25.521600	C4	64	80	0	1
321	25.537100	25.657800	C5	65	80	0	5
322	25.665900	25.782600	Bb4	64	80	0	3
323	25.790600	25.907900	A4	64	80	0	2
324	25.790600	26.046800	C4	64	80	1	-2
325	25.916000	26.039200	G4	64	80	0	1
326	26.049400	26.189400	F#4	69	80	0	2
327	26.049400	26.130100	C4	69	80	1	-2
328	26.134100	26.193400	D4	64	80	1	-1
329	26.197300	26.311000	Eb5	64	80	0	5
330	26.197300	26.311000	C4	64	80	1	-2
331	26.318800	26.432600	D5	64	80	0	4
332	26.318800	26.551800	Bb3	64	80	1	-3
333	26.440400	26.559100	C5	64	80	0	3
334	26.566900	26.685100	Bb4	65	80	0	2
335	26.692900	26.805700	A4	64	80	0	1
336	26.813500	26.926800	G4	64	80	0	3
337	26.813500	27.047400	A3	64	80	1	-2
338	26.934600	27.054700	F#4	64	80	0	2
339	27.062500	27.183100	G4	67	80	0	1
340	27.062500	27.296400	Bb3	67	80	1	-1
341	27.190900	27.303700	A4	64	80	0	2
342	27.311500	27.424800	G4	64	80	0	1
343	27.311500	27.675800	Eb3	64	80	1	-3
344	27.432600	27.550300	A4	64	80	0	2
345	27.558100	27.618700	Bb4	65	80	0	3
346	27.622600	27.679700	A4	64	80	0	2
347	27.683600	27.740200	Bb4	64	80	0	3
348	27.683600	27.796900	C3	64	80	1	-5
349	27.744100	27.800800	A4	64	80	0	2
350	27.804700	27.860800	Bb4	64	80	0	3
351	27.804700	27.918000	F3	64	80	1	-2
352	27.864800	27.921900	A4	64	80	0	2
353	27.925800	27.983400	G4	64	80	0	1
354	27.925800	28.044400	C3	64	80	1	-5
355	27.987300	28.048300	A4	64	80	0	2
356	28.054200	28.189500	Bb4	69	80	0	3
357	28.054200	28.303700	D3	69	80	1	-4
358	28.197300	28.311000	A4	64	80	0	2
359	28.318900	28.432600	G4	64	80	0	1
360	28.318900	28.685100	Bb3	64	80	1	-1
361	28.440400	28.559100	A4	64	80	0	2
362	28.566900	28.685100	Bb4	65	80	0	3
363	28.692900	28.805700	C5	64	80	0	4
364	28.692900	28.805700	A3	64	80	1	-3
365	28.813500	29.062000	D5	64	80	0	5
366	28.813500	28.926800	Bb3	64	80	1	-2
367	28.934600	29.054700	F3	64	80	1	-5
368	29.062500	29.125500	D5	67	80	0	3
369	29.062500	29.183100	G3	67	80	1	-4
370	29.129400	29.187000	Eb5	64	80	0	4
371	29.190900	29.303700	D5	64	80	0	3
372	29.190900	29.303700	Bb3	64	80	1	-3
373	29.311500	29.543000	C5	64	80	0	2
374	29.311500	29.424800	Eb4	64	80	1	-1
375	29.432600	29.550300	D4	64	80	1	-2
376	29.558100	29.675800	C4	65	80	1	-1
377	29.683600	29.796900	Bb3	64	80	1	-2
378	29.804700	30.051800	C5	64	80	0	3
379	29.804700	29.918000	A3	64	80	1	-3
380	29.925800	30.044500	G3	64	80	1	-4
381	30.054200	30.131900	C5	69	80	0	3
382	30.054200	30.189500	F3	69	80	1	-5
383	30.135800	30.193400	D5	64	80	0	4
384	30.197300	30.311100	C5	64	80	0	3
385	30.197300	30.311100	A3	64	80	1	-3
386	30.318900	30.551800	Bb4	64	80	0	2
387	30.318900	30.432600	D4	64	80	1	-1
388	30.440400	30.559100	C4	64	80	1	-2
389	30.566900	30.685100	Bb3	65	80	1	-3
390	30.692900	30.805700	A3	64	80	1	-1
391	30.813500	31.047400	A4	64	80	0	4
392	30.813500	30.926800	G3	64	80	1	-2
393	30.934600	31.054700	F3	64	80	1	-3
394	31.062500	31.296400	Bb4	67	80	0	5
395	31.062500	31.183100	Eb3	67	80	1	-4
396	31.190900	31.303700	G3	64	80	1	-3
397	31.311500	31.675800	Eb4	64	80	0	2
398	31.311500	31.424800	C4	64	80	1	-1
399	31.432600	31.550300	G3	64	80	1	-3
400	31.558100	31.618700	A3	65	80	1	-1
401	31.622600	31.679700	Bb3	64	80	1	-2
402	31.683600	31.796900	C4	64	80	0	1
403	31.683600	31.925300	A3	64	80	1	-1
404	31.804700	31.918000	F4	64	80	0	4
405	31.925800	32.044500	C4	64	80	0	1
406	31.925800	32.044500	A3	64	80	1	-3
407	32.054200	32.303700	D4	69	80	0	2
408	32.054200	32.189500	Bb3	69	80	1	-2
409	32.197300	32.311100	F3	64	80	1	-4
410	32.318900	32.685100	Bb4	64	80	0	5
411	32.318900	32.432600	G3	64	80	1	-3
412	32.440500	32.559100	F3	64	80	1	-4
413	32.566900	33.183100	D4	65	80	1	-1
414	32.692900	32.805700	A4	64	80	0	4
415	32.813500	32.926800	Bb4	64	80	0	5
416	32.934600	33.054700	F4	64	80	0	2
417	33.062500	33.183100	G4	67	80	0	1
418	33.191000	33.303700	Bb4	64	80	0	2
419	33.191000	33.303700	F3	64	80	1	-4
420	33.311600	33.424800	Eb5	64	80	0	5
421	33.311600	33.424800	G3	64	80	1	-3
422	33.432700	33.550300	D5	64	80	0	4
423	33.432700	33.550300	F3	64	80	1	-4
424	33.558100	33.675800	C5	65	80	0	3
425	33.558100	34.189500	Eb4	65	80	1	-1
426	33.683600	33.796900	Bb4	64	80	0	2
427	33.804700	33.918000	A4	64	80	0	1
428	33.925800	34.044500	G4	64	80	0	2
429	34.054200	34.189500	F4	69	80	0	1
430	34.197300	34.311100	A4	64	80	0	2
431	34.197300	34.311100	F3	64	80	1	-5
432	34.318900	34.432700	D5	64	80	0	5
433	34.318900	34.432700	Bb3	64	80	1	-2
434	34.440500	34.559100	C5	64	80	0	4
435	34.440500	34.559100	A3	64	80	1	-3
436	34.566900	34.685100	Bb4	65	80	0	3
437	34.566900	34.685100	D4	65	80	1	-1
438	34.692900	34.805700	A4	64	80	0	2
439	34.692900	34.805700	C4	64	80	1	-4
440	34.813500	34.926800	G4	64	80	0	1
441	34.813500	34.926800	Eb4	64	80	1	-2
442	34.934600	35.054700	F4	64	80	0	3
443	34.934600	35.054700	D4	64	80	1	-3
444	35.062500	35.183200	Eb4	67	80	0	2
445	35.062500	35.183200	G4	67	80	1	-1
446	35.191000	35.303800	G4	64	80	0	1
447	35.191000	35.303800	F4	64	80	1	-2
448	35.311600	35.424900	C5	64	80	0	4
449	35.311600	35.424900	Eb4	64	80	1	-3
450	35.432700	35.550300	G4	64	80	0	1
451	35.432700	35.550300	D4	64	80	1	-4
452	35.558200	35.925300	A4	65	80	0	2
453	35.558200	35.675800	C4	65	80	1	-5
454	35.683600	35.796900	F4	64	80	1	-1
455	35.804700	35.918000	Eb4	64	80	1	-2
456	35.925800	36.044500	A4	64	80	0	2
457	35.925800	36.044500	F4	64	80	1	-1
458	36.054300	36.189500	Bb4	69	80	0	3
459	36.054300	36.189500	D4	69	80	1	-3
460	36.197300	36.311100	F4	64	80	0	1
461	36.318900	36.432700	G4	64	80	0	2
462	36.318900	36.432700	Eb4	64	80	1	-2
463	36.440500	36.559100	F4	64	80	0	1
464	36.567000	37.183200	D5	65	80	0	5
465	36.567000	36.685100	Bb3	65	80	1	-3
466	36.692900	36.805700	D4	64	80	1	-1
467	36.813500	36.926800	C4	64	80	1	-2
468	36.934600	37.054700	D4	64	80	1	-1
469	37.062600	37.183200	G3	67	80	1	-4
470	37.191000	37.303800	F4	64	80	0	1
471	37.191000	37.303800	A3	64	80	1	-3
472	37.311600	37.424900	G4	64	80	0	2
473	37.311600	37.424900	Bb3	64	80	1	-2
474	37.432700	37.550400	F4	64	80	0	1
475	37.432700	37.550400	C4	64	80	1	-1
476	37.558200	38.189500	Eb5	65	80	0	5
477	37.558200	37.675800	A3	65	80	1	-4
478	37.683700	37.796900	Bb3	64	80	1	-3
479	37.804800	37.918000	C4	64	80	1	-2
480	37.925800	38.044500	D4	64	80	1	-1
481	38.054300	38.189500	Bb3	69	80	1	-3
482	38.197300	38.311100	F4	64	80	0	1
483	38.197300	38.311100	C4	64	80	1	-2
484	38.318900	38.432700	Bb4	64	80	0	2
485	38.318900	38.432700	D4	64	80	1	-1
486	38.440500	38.559200	A4	64	80	0	1
487	38.440500	38.559200	Eb4	64	80	1	-3
488	38.567000	38.685100	D5	65	80	0	4
489	38.567000	38.685100	F4	65	80	1	-2
490	38.692900	38.805700	C5	64	80	0	1
491	38.692900	38.805700	Eb4	64	80	1	-3
492	38.813500	38.926800	Eb5	64	80	0	3
493	38.813500	38.926800	G4	64	80	1	-1
494	38.934600	39.054800	D5	64	80	0	2
495	38.934600	39.054800	F4	64	80	1	-2
496	39.062600	39.183200	G5	67	80	0	5
497	39.062600	39.183200	Eb4	67	80	1	-3
498	39.191000	39.303800	F5	64	80	0	4
499	39.191000	39.303800	D4	64	80	1	-4
500	39.311600	39.424900	Eb5	64	80	0	3
501	39.311600	39.424900	C4	64	80	1	-5
502	39.432700	39.550400	D5	64	80	0	2
503	39.432700	39.550400	Eb4	64	80	1	-2
504	39.558200	39.675900	C5	65	80	0	1
505	39.558200	40.189500	A3	65	80	1	-5
506	39.683700	39.797000	F5	64	80	0	4
507	39.804800	39.918000	Eb5	64	80	0	3
508	39.925900	40.044500	F5	64	80	0	4
509	40.054300	40.189500	D5	69	80	0	2
510	40.197300	40.311100	C5	64	80	0	1
511	40.197300	40.311100	D3	64	80	1	-5
512	40.318900	40.432700	Bb4	64	80	0	2
513	40.318900	40.432700	G3	64	80	1	-2
514	40.440500	40.559200	A4	64	80	0	1
515	40.440500	40.559200	F#3	64	80	1	-4
516	40.567000	40.685100	D5	65	80	0	4
517	40.567000	40.685100	Bb3	65	80	1	-2
518	40.693000	40.805700	C5	64	80	0	3
519	40.693000	40.805700	A3	64	80	1	-3
520	40.813600	40.926800	Eb5	64	80	0	5
521	40.813600	40.926800	C4	64	80	1	-1
522	40.934700	41.054800	D5	64	80	0	4
523	40.934700	41.054800	Bb3	64	80	1	-4
524	41.062600	41.183200	C5	67	80	0	3
525	41.062600	41.183200	Eb4	67	80	1	-2
526	41.191000	41.303800	Bb4	64	80	0	2
527	41.191000	41.303800	D4	64	80	1	-1
528	41.311600	41.424900	A4	64	80	0	1
529	41.311600	41.424900	C4	64	80	1	-2
530	41.432700	41.550400	C5	64	80	0	3
531	41.432700	41.550400	Bb3	64	80	1	-3
532	41.558200	42.189500	F5	65	80	0	5
533	41.558200	41.675900	A3	65	80	1	-4
534	41.683700	41.797000	D4	64	80	1	-1
535	41.804800	41.918100	C4	64	80	1	-2
536	41.925900	42.044500	D4	64	80	1	-1
537	42.054300	42.189500	B3	69	80	1	-5
538	42.197400	42.311100	G4	64	80	0	1
539	42.197400	42.311100	F4	64	80	1	-2
540	42.318900	42.432700	C5	64	80	0	3
541	42.318900	42.432700	Eb4	64	80	1	-3
542	42.440500	42.559200	B4	64	80	0	2
543	42.440500	42.559200	D4	64	80	1	-1
544	42.567000	42.685200	Eb5	65	80	0	4
545	42.567000	42.685200	C4	65	80	1	-2
546	42.693000	42.805800	D5	64	80	0	1
547	42.693000	42.805800	Bb3	64	80	1	-3
548	42.813600	42.926900	F5	64	80	0	3
549	42.813600	42.926900	G#3	64	80	1	-4
550	42.934700	43.054800	Eb5	64	80	0	2
551	42.934700	43.054800	G3	64	80	1	-1
552	43.062600	43.183200	G#5	67	80	0	5
553	43.062600	43.183200	F3	67	80	1	-2
554	43.191000	43.303800	G5	64	80	0	4
555	43.191000	43.303800	Eb3	64	80	1	-3
556	43.311600	43.424900	F5	64	80	0	3
557	43.311600	43.424900	D3	64	80	1	-4
558	43.432700	43.550400	Eb5	64	80	0	2
559	43.432700	43.550400	C3	64	80	1	-5
560	43.558200	43.675900	D5	65	80	0	1
561	43.558200	43.789700	G3	65	80	1	-1
562	43.683700	43.797000	G5	64	80	0	5
563	43.804800	43.918100	F5	64	80	0	4
564	43.804800	44.037200	G2	64	80	1	-5
565	43.925900	44.044500	G5	64	80	0	5
566	44.054300	44.189600	Eb5	69	80	0	3
567	44.054300	44.440000	C3	69	80	1	-2
568	44.197400	44.311100	D5	64	80	0	2
569	44.319000	44.432700	C5	64	80	0	1
570	44.440500	44.559200	B4	64	80	0	2
571	44.440500	44.559200	D3	64	80	1	-1
572	44.567000	44.685200	C5	65	80	0	3
573	44.567000	44.685200	Eb3	65	80	1	-3
574	44.693000	44.805800	D5	64	80	0	4
575	44.693000	44.805800	F3	64	80	1	-2
576	44.813600	44.926900	Eb5	64	80	0	5
577	44.813600	45.062100	G3	64	80	1	-1
578	44.934700	45.054800	G4	64	80	0	1
